id	type	form	source	directive	target	status	sentence
fn322s62w28	fn	engedjen	_	1nodirectiva	_	auto	Az igaz , hogy nem arra kértem , hogy rejtett kincseket mutasson , arra sem hogy ellenségeimet , ha vannak , megjelölje csak azt kívántam tőle , engedjen bepillantani annak az erőnek a rejtélyeibe , amely e földön mindent mozgat , mindennek kijelöli a helyét .
fn322s68w1	fn	Tekintse	2speaker+	2saját hangú	1listener	auto	Tekintse meg filmünket :
fn323s2w6	fn	megértsük	_	1nodirectiva	_	auto	Fontos , hogy első lépésként megértsük a vírusok reprodukciós folyamatát .
fn323s3w1	fn	Lássuk	_	6szövegszervező	_	auto	Lássuk , hogy történik a befogadó sejtek megfertőzése .
fn323s12w20	fn	nyerjenek	_	1nodirectiva	_	auto	Először a GP120-as és GP41-es karok találkoznak a CD4-es karokkal , majd rászippantják magukat a CCR5-re , hogy bebocsájtást nyerjenek .
fn323s17w11	fn	módosítsa	_	1nodirectiva	_	auto	Ez az anyag teszi képessé a vírust arra , hogy módosítsa a DNS-t .
fn323s19w11	fn	állítson	_	1nodirectiva	_	auto	Az egyik katalitikus központ felel azért , hogy RNS láncot állítson elő .
fn324s8w1	fn	Tekintse	2speaker+	2saját hangú	1listener	auto	Tekintse meg filmünket :
fn324s16w5	fn	létrejöjjön	_	1nodirectiva	_	auto	Ahhoz , hogy ez létrejöjjön , a fénysebességet jóval túl kell szárnyalniuk .
fn324s38w14	fn	bizonyítsa	_	1nodirectiva	_	auto	Egy osztrák kutatógyógyszerész , Dr. Heinemann azon fáradozott élete során , hogy tudományosan bizonyítsa a homeopátia hatástalanságát .
fn325s2w1	fn	Elevenítsük	_	6szövegszervező	_	auto	Elevenítsük fel mit tanultunk a dimenziókról , majd tekintsünk rá arra , miként látja ezt a kérdést a kvantumfizika .
fn325s2w9	fn	tekintsünk	_	6szövegszervező	_	auto	Elevenítsük fel mit tanultunk a dimenziókról , majd tekintsünk rá arra , miként látja ezt a kérdést a kvantumfizika .
fn325s4w1	fn	Tekintse	2speaker+	2saját hangú	1listener	auto	Tekintse meg filmünket :
fn325s5w1	fn	Vizsgáljuk	_	6szövegszervező	_	auto	Vizsgáljuk meg , hogyan érzékeljük a dimenziókat a tudatosságunk különböző szintjein .
fn325s32w21	fn	jöjjön	_	1nodirectiva	_	auto	Úgy tűnik , mintha valakinek , vagy valamilyen sötét erőnek az lett volna a célja , hogy az ember ne jöjjön rá arra , milyen fantasztikus , csodálatos lény .
fn325s35w1	fn	Képzeljünk	_	6szövegszervező	_	auto	Képzeljünk el egy kétdimenziós világot , például egy sík világot .
fn325s74w1	fn	Próbálja	_	_	_	error	Próbálja valaki átadni , megmutatni az érzéseit , gondolatait , amik láthatatlan valóságunk birodalmait képezik .
fn325s82w3	fn	kösse	1speaker	2saját hangú	1listener	auto	Kérem , kösse össze ezeket négy egyenessel .
fn325s87w6	fn	tekinthessünk	_	1nodirectiva	_	auto	Ahhoz , hogy magasabb dimenziókból tekinthessünk le feladataink megoldására , meg kell emelkednünk tudásban és szellemi látásmódunkban egyaránt .
fn325s93w2	fn	merjek	_	1nodirectiva	_	auto	Ki merjek lépni a tradíciókból , a megszokott , a megrögzött dolgokból ?
fn325s103w1	fn	Vizsgáljunk	_	6szövegszervező	_	auto	Vizsgáljunk meg egy háromszöget földi viszonylatban .
fn325s105w7	fn	húzzunk	1speaker	2saját hangú	3inclusive	auto	A Föld egyenlítőjére , bizonyos távolságban húzzunk két merőleges egyenest .
fn325s107w2	fn	kísérjük	1speaker	2saját hangú	3inclusive	auto	Most kísérjük tovább a két merőleges egyenest , amelyek a Föld északi sarkán találkoznak , és ott bezárnak egy újabb szöget .
fn325s109w1	fn	Adjuk	1speaker	2saját hangú	3inclusive	auto	Adjuk össze az így szerkesztett tetszőleges háromszög belső szögeit : 90+90+30 = 210.
fn327s69w50	fn	jöjjön	_	1nodirectiva	_	auto	Azok az igényes és önmagukat szerető , testüket , lelküket , szellemüket óvó emberek , akik számára a prevenció - vagyis a korai felismerés jelenti - , a hosszú és boldog élet zálogát , azok időben tudnak tenni azért , hogy testmezőik egy - egy zavara következtében soha ne jöjjön létre elváltozás .
fn327s73w1	fn	Gondoljuk	_	7interakciós	_	new	Gondoljuk csak arra , ahogy mai technikai berendezések képesek egy-egy hang - , szín - , kép - és akár egy arc beazonosítására is .
fn327s78w1	fn	Barátkozzunk	1speaker	2saját hangú	3inclusive	auto	Barátkozzunk meg ezekkel a fogalmakkal , gondolatokkal , hiszen a mindennapjaink részévé váltak .
fn327s79w2	fn	Használjuk	_	_	_	error	- Használjuk őket , körülvesznek bennünket .
fn327s85w21	fn	kijavíthassuk	_	1nodirectiva	_	auto	Tanácsadó irodáink és az iskolánk kapui nyitva állnak az érdeklődők előtt , hogy Önökkel együtt ennek az új módszernek köszönhetően kijavíthassuk a várható vagy a már bekövetkezett nemkívánatos dolgokat .
fn328s25w1	fn	Tegyen	1speaker	2saját hangú	1listener	auto	Tegyen egy próbát Ön is , ismerje meg , mire képes a megemelkedett tudat ereje .
fn328s25w7	fn	ismerje	1speaker	2saját hangú	1listener	auto	Tegyen egy próbát Ön is , ismerje meg , mire képes a megemelkedett tudat ereje .
fn329s25w7	fn	megfogadjanak	_	1nodirectiva	_	auto	"Kizárt , hogy "" szakértőként "" megfogadjanak egy jó tanácsot ."
fn329s27w19	fn	beszélgessenek	_	1nodirectiva	_	auto	A Matrix Drops Computer ( MDC ) megalkotójaként ezért hozzásegítem az embereket ahhoz , hogy önmaguk felettes énjével beszélgessenek .
fn329s41w9	fn	hisszük	_	_	_	error	Csak akkor látjuk meg a dolgokat , ha hisszük .
fn329s51w7	fn	maradjanak	_	1nodirectiva	_	auto	A szép gondolatokat - hogy életben maradjanak - , úgy kell táplálnunk , mint a legérzékenyebb virágainkat .
fn329s55w2	fn	felejtsük	1speaker	2saját hangú	3inclusive	auto	Ne felejtsük el soha : A hit szellemi , lelki látásmód és nem hiszékenység !
fn329s56w3	fn	törekedjünk	1speaker	2saját hangú	3inclusive	auto	Éppen ezért törekedjünk minél magasabb tudatossági szintre és minél tisztább , igaz lelkiséggel megélt életre .
fn330s12w13	fn	tanulmányozhassák	_	1nodirectiva	_	auto	Az Egyesült Királyság Rákkutató Központja elkérte a receptet , hogy a tudósok tanulmányozhassák a zöldségek előnyeit .
fn332s28w14	fn	semlegesítsük	_	1nodirectiva	_	auto	"„ Most , hogy azonosítottunk egy proteint , gondolkodhatunk azon , hogy miképp semlegesítsük egy antitesttel "" - jelentette ki Küry , aki tavaly tette közzé kutatása eredményeit ."
fn332s32w11	fn	megtámadja	_	1nodirectiva	_	new	Az újraéledt vírusok ugyanis arra ösztönzik az immunrendszert , hogy megtámadja és elpusztítsa a közeli szöveteket .
fn332s32w13	fn	elpusztítsa	_	1nodirectiva	_	auto	Az újraéledt vírusok ugyanis arra ösztönzik az immunrendszert , hogy megtámadja és elpusztítsa a közeli szöveteket .
fn333s13w12	fn	felálljak	_	1nodirectiva	_	auto	"Az ott szerzett „ élmények "" nagyban hozzájárultak ahhoz , hogy felálljak , és elhagyjam a hivatalos gyógyítás terepét ."
fn333s13w15	fn	elhagyjam	_	1nodirectiva	_	auto	"Az ott szerzett „ élmények "" nagyban hozzájárultak ahhoz , hogy felálljak , és elhagyjam a hivatalos gyógyítás terepét ."
fn334s6w16	fn	legyen	3vague	2saját hangú	5vague	auto	Kiderült ugyanis valami az antibiotikumokról , ami mára már igazolt tényként kell , hogy kezelendő legyen , ugyanis az ember vesztét okozhatja .
fn334s19w15	fn	álljanak	_	4meta	_	auto	Éppen ebben a hónapban szólították fel az élelmiszeripar döntéshozóit és a gazdálkodókat , hogy álljanak le az egészséges állatok gyógyszerezésével .
fn335s10w14	fn	beszéljék	_	1nodirectiva	_	auto	Folyamatosan érdekükben áll az , hogy az embereket különféle gyógyszerekre , egészségügyi kezelésekre beszéljék rá .
fn336s13w5	fn	utasítsak	_	7interakciós	_	auto	Először is , hadd utasítsak el minden olyan elképzelést , hogy a nagy selejtezésre valami fantáziadús összeesküvés-elmélet lenne .
fn336s15w21	fn	okozzanak	_	1nodirectiva	_	auto	Bill Gates , különösen boldogan finanszíroz meddőségi technológiákat , és GMO vakcinákat melyek mindegyikét szándékosan úgy tervezték , hogy meddőséget okozzanak , vagyis megakadályozzák az új babák születését .
fn336s15w24	fn	megakadályozzák	_	1nodirectiva	_	auto	Bill Gates , különösen boldogan finanszíroz meddőségi technológiákat , és GMO vakcinákat melyek mindegyikét szándékosan úgy tervezték , hogy meddőséget okozzanak , vagyis megakadályozzák az új babák születését .
fn336s24w9	fn	legyen	_	1nodirectiva	_	auto	Lehetővé teszi azt , hogy az emberiség erősebb legyen , ugyanúgy , ahogy a gyengék természetes szelekciója zajlik egy csorda vadállat esetében , ami javítja a megcélzott faj összesített génállományát .
fn336s27w19	fn	visszahozzák	_	1nodirectiva	_	new	Az emberi génállomány valójában hanyatló tendenciákat mutat - mondják , és az egyetlen módja annak , hogy azt visszahozzák arra a pontra , ahol egy faj fejlődni képes az az , hogy eliminálják azokat , akik nem elég okosak ahhoz , hogy helyet érdemeljenek az emberi génállományban .
fn336s27w33	fn	eliminálják	_	_	_	error	Az emberi génállomány valójában hanyatló tendenciákat mutat - mondják , és az egyetlen módja annak , hogy azt visszahozzák arra a pontra , ahol egy faj fejlődni képes az az , hogy eliminálják azokat , akik nem elég okosak ahhoz , hogy helyet érdemeljenek az emberi génállományban .
fn336s27w44	fn	érdemeljenek	_	1nodirectiva	_	auto	Az emberi génállomány valójában hanyatló tendenciákat mutat - mondják , és az egyetlen módja annak , hogy azt visszahozzák arra a pontra , ahol egy faj fejlődni képes az az , hogy eliminálják azokat , akik nem elég okosak ahhoz , hogy helyet érdemeljenek az emberi génállományban .
fn336s33w13	fn	fogyasszanak	_	1nodirectiva	_	auto	Ezen módszerek közé tartozik az emberek meggyőzése , hogy genetikailag módosított élelmiszereket fogyasszanak - , amelyek terméketlenséghez vezetnek - fluoridos vizet igyanak , oltóanyagokat , szintetikus vegyszereket használjanak , amely növeli a vetélések számát és egyébként is drasztikusan csökkenti a szaporodási rátát .
fn336s33w22	fn	igyanak	_	1nodirectiva	_	auto	Ezen módszerek közé tartozik az emberek meggyőzése , hogy genetikailag módosított élelmiszereket fogyasszanak - , amelyek terméketlenséghez vezetnek - fluoridos vizet igyanak , oltóanyagokat , szintetikus vegyszereket használjanak , amely növeli a vetélések számát és egyébként is drasztikusan csökkenti a szaporodási rátát .
fn336s33w28	fn	használjanak	_	1nodirectiva	_	auto	Ezen módszerek közé tartozik az emberek meggyőzése , hogy genetikailag módosított élelmiszereket fogyasszanak - , amelyek terméketlenséghez vezetnek - fluoridos vizet igyanak , oltóanyagokat , szintetikus vegyszereket használjanak , amely növeli a vetélések számát és egyébként is drasztikusan csökkenti a szaporodási rátát .
fn336s69w20	fn	eldöntsék	_	1nodirectiva	_	auto	"Ez a koncepció az úgynevezett "" élelmiszer-fasizmus "" , és lehetővé tenné azt , hogy a vállalatok és kormányok eldöntsék , ki eszik és ki éhezik ."
fn336s72w3	fn	Kerüljön	1speaker	2saját hangú	1listener	auto	1 ) Kerüljön minden mérget - Ez azt jelenti , hogy ki kell küszöbölnie minden génmanipulált , fluoridot , aszpartámot tartalmazó terméket , mesterséges illatanyagokat , mesterséges gyógyszereket , kémiai élelmiszer-adalékanyagokat és egyéb szintetikus vegyszereket .
fn336s74w2	fn	feledje	_	7interakciós	_	auto	Ne feledje : a globalisták nem fogyasztanak génmanipulált termékeket és kizárólag organikus ételeken élnek .
fn336s80w3	fn	Kerülje	1speaker	2saját hangú	1listener	auto	3 ) Kerülje az oltásokat .
fn336s82w3	fn	Termeljen	1speaker	2saját hangú	1listener	auto	4 ) Termeljen meg mindent saját magának .
fn336s85w1	fn	Tegye	1speaker	2saját hangú	1listener	auto	Tegye el a magokat és minden évben ültesse el őket .
fn336s85w8	fn	ültesse	1speaker	2saját hangú	1listener	auto	Tegye el a magokat és minden évben ültesse el őket .
fn336s86w3	fn	Tanuljon	1speaker	2saját hangú	1listener	auto	5 ) Tanuljon önvédelmet .
fn336s87w1	fn	Legyen	1speaker	2saját hangú	1listener	auto	Legyen felkészülve arra , hogy fizikailag is megvédje életét , otthonát és vagyonát fosztogatók , bűnözők , betörők elől .
fn336s87w8	fn	megvédje	_	1nodirectiva	_	auto	Legyen felkészülve arra , hogy fizikailag is megvédje életét , otthonát és vagyonát fosztogatók , bűnözők , betörők elől .
fn336s88w3	fn	Utasítsa	1speaker	2saját hangú	1listener	auto	6 ) Utasítsa el a többségi propagandát - ne figyeljen oda az agyzsibbasztó propaganda áradatra .
fn336s88w10	fn	figyeljen	1speaker	2saját hangú	1listener	auto	6 ) Utasítsa el a többségi propagandát - ne figyeljen oda az agyzsibbasztó propaganda áradatra .
fn336s89w3	fn	nézzen	1speaker	2saját hangú	1listener	auto	Ezért ne nézzen híradót , televíziót és rádió helyett váltson megbízható , igazságkereső weboldalak tanulmányozására .
fn336s89w10	fn	váltson	1speaker	2saját hangú	1listener	auto	Ezért ne nézzen híradót , televíziót és rádió helyett váltson megbízható , igazságkereső weboldalak tanulmányozására .
fn336s90w4	fn	próbáljon	1speaker	2saját hangú	1listener	auto	"7 ) Ne próbáljon "" megmenteni "" mindenkit ."
fn336s93w2	fn	szövetkezzen	1speaker	2saját hangú	1listener	auto	Inkább szövetkezzen más , tudatos és tájékozott túlélővel .
fn336s96w3	fn	Emlékezzen	1speaker	2saját hangú	1listener	auto	8 ) Emlékezzen az alapvető szükségletekre .
fn336s98w1	fn	Gondoskodjon	1speaker	2saját hangú	1listener	auto	Gondoskodjon utánpótlásról .
fn336s99w3	fn	Képezze	1speaker	2saját hangú	1listener	auto	9 ) Képezze magát mentális alkalmazkodóképességre .
fn336s100w18	fn	korlátozódjon	_	1nodirectiva	_	auto	"A túlélés érdekében , nem engedheti meg magának , hogy valaha is "" csőlátás "" - ra korlátozódjon ."
fn336s102w7	fn	legyen	_	1nodirectiva	_	auto	Szüksége lesz rá , hogy rugalmas legyen .
fn336s103w3	fn	Kerülje	1speaker	2saját hangú	1listener	auto	10 ) Kerülje a sugárzásnak való kitettséget .
fn336s105w1	fn	Kerülje	1speaker	2saját hangú	1listener	auto	Kerülje a mobiltelefonok , intelligens mérőórák és még a wi-fi használatát is ha lehetséges .
fn336s108w2	fn	legyen	1speaker	2saját hangú	1listener	auto	Ne legyen áldozat .
fn336s109w1	fn	Legyen	1speaker	2saját hangú	1listener	auto	Legyen túlélő .
fn337s2w2	fn	figyelj	1speaker	2saját hangú	1listener	auto	Jól figyelj , mert ez az oka annak , hogy te még nem estél át rajta
fn338s9w20	fn	váljon	_	1nodirectiva	_	auto	Bár nem árt reménykedni , valószínűleg szükségünk lesz egy komoly tudományos forradalomra az orvosi technológiákban , hogy ez valósággá váljon .
fn338s11w44	fn	legyenek	_	1nodirectiva	_	auto	Az emberi élet távoli határa eddig éles vita tárgyát képezte , és a legújabb tanulmányok szerint akár 150 évig is élhetünk , mások pedig teljesen kitolják a várható életkor külső határát azzal érvelve , hogy az emberi életnek nem feltétlenül kell , hogy legyenek korlátai .
fn338s27w25	fn	éljünk	_	1nodirectiva	_	auto	Az egyik ok abból a nyers tényből származik , hogy kevesen érjük el azt a rendkívül ritka életkort , hogy több mint 100 évig éljünk .
fn338s28w2	fn	tegyük	_	6szövegszervező	_	auto	"És tegyük fel , hogy eléri valaki a 110-et , innentől kezdve az esélye , hogy további húsz évet éljen , és 130 éves legyen , "" egy az egymillióhoz ... nem lehetetlen , de nagyon valószínűtlen , "" - mondta Davison ."
fn338s28w20	fn	éljen	_	1nodirectiva	_	auto	"És tegyük fel , hogy eléri valaki a 110-et , innentől kezdve az esélye , hogy további húsz évet éljen , és 130 éves legyen , "" egy az egymillióhoz ... nem lehetetlen , de nagyon valószínűtlen , "" - mondta Davison ."
fn338s28w25	fn	legyen	_	1nodirectiva	_	auto	"És tegyük fel , hogy eléri valaki a 110-et , innentől kezdve az esélye , hogy további húsz évet éljen , és 130 éves legyen , "" egy az egymillióhoz ... nem lehetetlen , de nagyon valószínűtlen , "" - mondta Davison ."
